"account_id","post_id","Category","Page","Post.URL","Date.Published","Post.Type","Rating","Debate","share_count","reaction_count","comment_count"
62317591679,10153861332696680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153861332696680","2016-09-26","video","mostly true","yes",55,269,103
440106476051475,1252763278119120,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1252763278119120","2016-09-27","link","mixture of true and false","",367,624,80
62317591679,10153840562681680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153840562681680","2016-09-19","link","mostly true","",25,107,29
62317591679,10153852268026680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153852268026680","2016-09-23","link","mostly true","",13,129,24
219367258105115,1285250141516816,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1285250141516816","2016-09-22","link","mostly true","",10,77,64
146422995398181,1450020218371779,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1450020218371779","2016-09-21","link","mostly true","",12,71,1
389658314427637,1533784520015005,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1533784520015005","2016-09-20","link","mostly true","",25,82,5
219367258105115,1291687550873075,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1291687550873075","2016-09-27","link","mostly true","",6,195,155
219367258105115,1291804520861378,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1291804520861378","2016-09-27","link","mostly true","",76,747,566
135665053303678,551518305051682,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/551518305051682","2016-09-19","link","mostly true","",2,18,5
146422995398181,1456218721085262,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1456218721085262","2016-09-27","link","mixture of true and false","yes",818,3528,402
219367258105115,1286952664679897,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1286952664679897","2016-09-23","link","mostly true","",2972,6980,5400
346937065399354,1248782208548164,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1248782208548164","2016-09-22","link","mostly true","",2106,8601,262
146422995398181,1447692541937880,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447692541937880","2016-09-19","link","mostly false","",156,661,107
219367258105115,1283726711669159,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1283726711669159","2016-09-20","link","mostly true","",18,192,210
114517875225866,1462846610392979,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1462846610392979","2016-09-19","photo","mostly true","",693,3518,181
184096565021911,1037141289717430,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1037141289717430","2016-09-21","link","mostly true","",119,415,102
114517875225866,1463586530318987,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1463586530318987","2016-09-20","photo","mostly true","",50881,47190,1404
135665053303678,554677078069138,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554677078069138","2016-09-27","link","mostly true","yes",225,527,135
440106476051475,1248905528504895,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1248905528504895","2016-09-22","link","mostly true","",876,2476,111
389658314427637,1536252559768201,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1536252559768201","2016-09-22","link","mostly true","",1387,1851,313
62317591679,10153861412181680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153861412181680","2016-09-26","link","mostly true","yes",995,9263,554
219367258105115,1291309280910902,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1291309280910902","2016-09-27","video","mostly true","",281,2707,2422
346937065399354,1246603892099329,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246603892099329","2016-09-20","photo","no factual content","",10931,22315,1055
62317591679,10153862804666680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153862804666680","2016-09-27","link","mostly true","yes",129,830,178
219367258105115,1282069881834842,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1282069881834842","2016-09-19","link","mostly true","",87,761,404
62317591679,10153843826016680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153843826016680","2016-09-20","link","mostly true","",41,420,292
389658314427637,1535349359858521,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1535349359858521","2016-09-21","link","mostly true","",359,3862,211
62317591679,10153843866111680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153843866111680","2016-09-20","link","mostly true","",18,355,162
62317591679,10153852358836680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153852358836680","2016-09-23","link","mostly true","",200,848,419
62317591679,10153843759946680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153843759946680","2016-09-20","link","mostly true","",18,286,207
389658314427637,1541508222575968,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541508222575968","2016-09-27","link","mostly true","",180,773,23
62317591679,10153860749246680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153860749246680","2016-09-26","photo","no factual content","",36,189,27
389658314427637,1534495839943873,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1534495839943873","2016-09-20","link","mostly true","",83,281,78
184096565021911,1041491152615777,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041491152615777","2016-09-27","photo","mostly true","",5,35,17
135665053303678,553000201570159,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/553000201570159","2016-09-23","link","mostly true","",116,455,18
184096565021911,1038000319631527,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1038000319631527","2016-09-22","link","mostly true","",7,58,3
389658314427637,1536413839752073,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1536413839752073","2016-09-23","link","mostly true","",612,1859,635
114517875225866,1462399387104368,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1462399387104368","2016-09-19","photo","no factual content","",2,26990,590
219367258105115,1282241045151059,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1282241045151059","2016-09-19","video","mostly true","",51,330,584
389658314427637,1540600632666727,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540600632666727","2016-09-26","link","mostly true","",34,364,25
114517875225866,1472054306138876,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1472054306138876","2016-09-27","video","no factual content","yes",4,14413,1974
389658314427637,1534110946649029,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1534110946649029","2016-09-20","link","mixture of true and false","",9686,6957,5278
62317591679,10153846364036680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153846364036680","2016-09-21","link","mostly true","",4,17,8
62317591679,10153842132046680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153842132046680","2016-09-19","link","mostly true","",74,876,212
135665053303678,552215951648584,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/552215951648584","2016-09-21","link","mostly true","",32,16,10
135665053303678,554123948124451,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554123948124451","2016-09-26","link","mostly true","",5,18,5
389658314427637,1533641233362667,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1533641233362667","2016-09-19","link","mixture of true and false","",47,198,20
184096565021911,1041988969232662,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041988969232662","2016-09-27","link","mostly true","",21,185,69
184096565021911,1036675696430656,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1036675696430656","2016-09-20","link","mostly true","",35,243,81
184096565021911,1037034746394751,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1037034746394751","2016-09-21","video","no factual content","",72,137,76
219367258105115,1285877644787399,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1285877644787399","2016-09-22","link","mostly true","",7,50,21
219367258105115,1291754160866414,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1291754160866414","2016-09-27","link","mostly true","",9,64,94
62317591679,10153849562526680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153849562526680","2016-09-22","link","mostly true","",19,261,135
62317591679,10153862113791680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153862113791680","2016-09-27","link","mostly true","yes",23,254,103
346937065399354,1249620025131049,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1249620025131049","2016-09-23","link","mostly false","",17635,22099,1970
389658314427637,1536984533028337,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1536984533028337","2016-09-23","link","mostly true","",32,34,8
346937065399354,1246725472087171,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246725472087171","2016-09-20","photo","mostly true","",15848,41328,1377
135665053303678,553592604844252,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/553592604844252","2016-09-26","link","mostly true","",16,15,5
62317591679,10153864379636680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153864379636680","2016-09-27","link","mostly true","",190,1974,408
346937065399354,1248647758561609,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1248647758561609","2016-09-23","photo","no factual content","",20383,29170,1085
219367258105115,1290987447609752,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290987447609752","2016-09-27","video","mostly true","yes",177,1184,1121
389658314427637,1535139569879500,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1535139569879500","2016-09-21","link","mostly false","",272,745,19
219367258105115,1290463584328805,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290463584328805","2016-09-26","link","mostly true","",24,409,94
389658314427637,1533462590047198,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1533462590047198","2016-09-19","link","mixture of true and false","",52,131,25
62317591679,10153846481181680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153846481181680","2016-09-21","link","mostly true","",40,320,155
440106476051475,1252607684801346,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1252607684801346","2016-09-26","link","mixture of true and false","",2403,2191,469
62317591679,10153844506581680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153844506581680","2016-09-20","link","mostly true","",74,968,154
219367258105115,1282890125086151,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1282890125086151","2016-09-20","link","mostly true","",22880,6899,1145
62317591679,10153848177041680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153848177041680","2016-09-22","link","mostly true","",112,1348,101
